cell_type,firing_rate,ap_threshold,ap_duration,mean_vm,std_vm,fft_low,fft_high
SST,0.75,-0.0466737499333333,0.6533333333333334,-0.0581044854581425,0.0039537271713501,4.037583712305149e-05,0.0004408704515881
SST,9.25,-0.0405733951945945,0.7170270270270273,-0.0466349192924087,0.003301960797801,2.543813304717721e-05,0.0003817808792065
SST,5.7,-0.0404731084122807,0.8486842105263155,-0.0492857909395862,0.0041510166306868,3.033374452174561e-05,0.0004855452637368
SST,3.65,-0.0421984159178082,0.8294520547945204,-0.0506528018714862,0.0040510603666151,2.804292938804513e-05,0.0004005764414973
SST,3.65,-0.0432497433561643,0.7513698630136987,-0.0522947291816662,0.0039389271794655,2.976287505955769e-05,0.0004321971431331
SST,6.6,-0.0423931817424242,0.646590909090909,-0.0508742200514625,0.0033662410966484,3.611576674926818e-05,0.000417762237893
SST,6.25,-0.04211152488,0.704,-0.0508030682094124,0.0038178637918695,4.228356095174419e-05,0.0004160464065538
SST,0.0,0.0,0.0,-0.0679879320751999,0.0013387069394362,2.6600643615911312e-05,0.0001562331997089
SST,0.4,-0.0468988287499999,1.2062499999999998,-0.063170078875475,0.0036106719552855,7.309824413323007e-05,0.0004291651163293
SST,1.9,-0.0443541934210526,0.5328947368421053,-0.0611732894665375,0.0048411811348678,8.12173817142236e-05,0.0006587807345042
SST,1.3,-0.0458102169230769,0.5192307692307693,-0.06374797873,0.0047963657408432,7.868619089890083e-05,0.0005608744200326
SST,2.75,-0.0449553409090909,0.5336363636363637,-0.0621976125160499,0.0056759299984317,8.005369884516544e-05,0.0006158882826691
SST,0.1,-0.0469906249999999,0.475,-0.0596798624762999,0.0027944812415379,2.6606349793105917e-05,0.0004164513809844
SST,0.6,-0.0448799466666666,0.475,-0.061003879441925,0.0036121977930079,4.2233160632995065e-05,0.000505192779659
SST,0.8,-0.04663652375,0.525,-0.0604315485587249,0.0036892691729715,4.2544734888624656e-05,0.00050756236942
SST,1.45,-0.0396505386896551,0.6482758620689654,-0.0528481564457774,0.0041035349332101,5.8825328218414e-05,0.0004451985908155
SST,2.5,-0.03844468726,0.681,-0.0523400977372912,0.0051440004428828,6.684340902857507e-05,0.0005354362578176
SST,2.75,-0.0381121022545454,0.6872727272727274,-0.0503803849877075,0.0043182673390819,6.763497981473198e-05,0.0004846172160169
SST,4.35,-0.0371178880114942,0.7327586206896552,-0.0483911913023562,0.0041858702414648,7.693490442512361e-05,0.0004958518397431
SST,3.15,-0.0371133432222222,0.7246031746031747,-0.0496219825811037,0.0045664058811361,7.229157603707343e-05,0.0004368344959374
SST,7.25,-0.0360345041655172,0.7841379310344827,-0.0475246977298887,0.0049303668953767,8.75721140155857e-05,0.0004947561669712
SST,6.05,-0.0354980888347107,0.8099173553719008,-0.0464050291189825,0.0045386252799501,7.933194370471882e-05,0.0004697837519367
SST,6.45,-0.0352490066821705,0.7755813953488373,-0.0461024768867687,0.0047679986233109,8.57147496399903e-05,0.0004409285268655
SST,0.5,-0.0403534381,1.505,-0.0613624993398962,0.006700533951344,4.380393124783948e-05,0.0008372146214715
SST,0.2,-0.04062500025,1.4499999999999995,-0.0624186795496099,0.006591762014588,4.604033802591697e-05,0.000951990756709
SST,0.5,-0.0402846873,1.47,-0.0610095118535787,0.0064383117348053,4.23172297772287e-05,0.0008507810779729
SST,0.75,-0.0400837504666666,1.4966666666666668,-0.0610445831226325,0.0058101171273533,4.346817176536642e-05,0.0007724794734119
SST,2.8,-0.0374246094642857,1.9821428571428568,-0.0568403923933937,0.0070413167125693,4.527844582839503e-05,0.0008393314635393
SST,1.75,-0.0454324109428571,0.5385714285714287,-0.0577579187429462,0.0038898261578628,6.23989636813002e-05,0.0004425197919394
SST,2.9,-0.0441977907068965,0.6120689655172413,-0.0551125730595475,0.0042426778423688,4.7640199463932206e-05,0.0004670812543143
SST,2.05,-0.044831935902439,0.5609756097560975,-0.0570697522748762,0.0039853841725678,5.936877815331815e-05,0.0004806327109075
SST,2.8,-0.0445546315714285,0.5758928571428571,-0.0568216476399037,0.0042703888483898,5.9852747832893656e-05,0.0005035729825067
SST,3.55,-0.0448823942676056,0.6309859154929578,-0.0548072418692562,0.0041393476589795,5.82883296937956e-05,0.0004946085911563
SST,10.95,-0.0429744293105022,0.6175799086757989,-0.0523574293795749,0.0050214956269075,8.626457713115348e-05,0.0006369609963612
SST,11.05,-0.0433595305294117,0.6002262443438913,-0.0531288975450462,0.0047843433763777,0.0001047823114619,0.000538071872936
SST,13.8,-0.0418679912789855,0.6153985507246377,-0.05037559279252,0.0049442863227364,9.01456815870018e-05,0.0006111836221519
SST,14.0,-0.0403846763285714,0.6201785714285716,-0.0489263032349512,0.0050397938459925,8.263084499333328e-05,0.0006386849467233
SST,14.2,-0.0404140625105633,0.6288732394366198,-0.0488763918529462,0.004922714863688,9.296803593089988e-05,0.0005976193717229
SST,16.05,-0.0394401479501557,0.6657320872274143,-0.0475322184863262,0.005216172680878,8.576333174659035e-05,0.0006109219289019
SST,14.75,-0.0392420762135593,0.666949152542373,-0.0473123022850974,0.0051507983426007,8.350413542304015e-05,0.0006082817263198
SST,15.1,-0.0386607927218543,0.6701986754966888,-0.0465849931214062,0.005128923992751,8.249503427030681e-05,0.0006118203543565
SST,17.3,-0.038883661517341,0.663150289017341,-0.0465359309663374,0.0051882449130666,9.445009939532264e-05,0.0006331073210001
SST,13.15,-0.0395743344676806,0.640874524714829,-0.0480865346214295,0.0048610585719376,8.441682554767815e-05,0.0006498259533784
SST,16.95,-0.0382812777109144,0.6792035398230089,-0.04711309139964,0.005968389157124,9.036832392288922e-05,0.0007203918003179
SST,13.6,-0.0394495749338235,0.6487132352941177,-0.0476399379470925,0.0050301032971996,8.614762067416721e-05,0.0005843348540994
SST,17.6,-0.0386585315511363,0.6785511363636364,-0.0464528158336012,0.0053919509276649,8.849044534000561e-05,0.000682236191868
SST,2.7,-0.0463312496296296,0.5888888888888889,-0.0572899923735712,0.0037020507484456,5.466872745121421e-05,0.0004971367301664
SST,3.5,-0.0458297766285714,0.6007142857142859,-0.0562220380361387,0.0035681010922685,5.272001798649651e-05,0.000450737978033
SST,2.55,-0.046564522,0.5901960784313726,-0.05720127821743,0.0035947670281325,5.765460173301847e-05,0.0004592132007448
SST,5.45,-0.0463618979449541,0.6064220183486237,-0.0564133386584112,0.0038552107027549,6.57902369482819e-05,0.0005089364061376
SST,5.25,-0.0479456251809523,0.671904761904762,-0.0574731633648549,0.0036834464581426,5.710305327466717e-05,0.0004928740032095
SST,5.95,-0.0467432773109243,0.5819327731092434,-0.0574420823403675,0.004237783253368,7.27346314616285e-05,0.0005604407901449
SST,5.8,-0.0476753502241379,0.6301724137931036,-0.0565568277203912,0.0037358164534975,6.377945282874382e-05,0.0005075785473444
SST,7.3,-0.0483276326986301,0.5804794520547946,-0.0576618399137437,0.0042041948057929,6.485095642641916e-05,0.0005397357749681
SST,5.95,-0.0482642593193277,0.5693277310924367,-0.0581108932591249,0.0040046989389314,7.120898532598428e-05,0.0005408580385868
SST,6.15,-0.0481791666829268,0.5902439024390242,-0.0574262022150412,0.00390477720362,6.280887366800487e-05,0.0004865221723222
SST,5.75,-0.0484101901565217,0.594782608695652,-0.0571271560674487,0.0037448844867721,6.14486069747658e-05,0.0004673176747979
SST,7.75,-0.047838588948387,0.5816129032258064,-0.0578625039158012,0.004461728393153,7.709440976202314e-05,0.0005261092294665
SST,6.15,-0.0486952490243902,0.5772357723577234,-0.0586199641729087,0.0040360158124971,7.084796971921761e-05,0.0005037070788625
SST,7.6,-0.0480346216315789,0.5634868421052631,-0.0563207201300149,0.0036435191682828,6.796809365119521e-05,0.0004887021363721
SST,6.65,-0.0479321193909774,0.569548872180451,-0.0570845693909524,0.0038633923375641,6.467048445943377e-05,0.0005149348577179
SST,7.35,-0.0475832908503401,0.5870748299319727,-0.0564758044820987,0.0036875655315911,5.955034314992589e-05,0.0005044031643118
SST,7.8,-0.0477283253653846,0.5833333333333333,-0.05683158608166,0.0040447786081621,6.947445549514805e-05,0.0004610091468999
SST,7.3,-0.0475752781917808,0.584931506849315,-0.05674539983948,0.004070847612211,6.697364087112929e-05,0.0005058063663255
SST,5.65,-0.0484237279823008,0.5761061946902654,-0.0573755196178262,0.0038885722536413,6.50407199482206e-05,0.0005004665131981
SST,7.85,-0.0475155653566879,0.5770700636942675,-0.0573817535031412,0.0043197244753836,8.275597675163864e-05,0.0005325681034967
SST,7.45,-0.0478024747919463,0.5651006711409395,-0.0564051121508762,0.0038544254826646,5.655673321586176e-05,0.0005150204060756
SST,7.3,-0.0475693065547945,0.5684931506849316,-0.0565871292848037,0.0037770254638853,6.91358760064495e-05,0.0004908420704443
SST,6.6,-0.0479916904166666,0.5640151515151515,-0.0566330523384975,0.0037515348045684,6.576900520898319e-05,0.0004380178187069
SST,6.8,-0.0474268383823529,0.5786764705882352,-0.0568268596163462,0.004174846991598,7.113256066845769e-05,0.0005142967668112
SST,7.5,-0.0474000624066666,0.5896666666666666,-0.0560107315615675,0.0040382303001768,6.679386057048206e-05,0.0004596225492249
SST,5.5,-0.048279374990909,0.5804545454545452,-0.0569180120765049,0.0035254566263307,5.397089083206787e-05,0.0004301449741035
SST,7.15,-0.047629436090909,0.5916083916083915,-0.0567802647968212,0.0040545594434701,7.264220099825886e-05,0.0004688852071276
