Cell_Layer_L2/3,Cell_Layer_L4,Cell_Layer_L5,Cell_APThreshold_Slope,Cell_Depth,firing_rate,ap_duration,std_vm,fft_low,fft_high,ap_threshold,mean_vm,cell_type
1.0,0.0,0.0,0.5,0.35144927536231885,0.12647847342690427,0.09957304880214324,0.21768536842883074,0.5985323645647717,0.2498629556569637,-0.2507736274437336,1.0717366918409128,SST
1.0,0.0,0.0,0.5,0.35144927536231885,0.09667244914051412,0.09787928221859706,0.173622349547928,0.5762499023064991,0.18202668119983256,-0.2320022650776541,1.0984089009654001,SST
1.0,0.0,0.0,0.5,0.29891304347826086,0.04210692319823372,0.0882874734754931,0.13856465007095353,0.25422105828247177,0.24052745679667703,-0.35690158602360056,1.019290691949322,SST
1.0,0.0,0.0,0.5,0.29891304347826086,0.023813278662671505,0.10161359768724494,0.1404928540294597,0.21927421121812823,0.20218901431460723,-0.17723812005813197,1.3160263258986664,SST
1.0,0.0,0.0,0.5,0.06702898550724637,0.04084529254060874,0.08943662813631853,0.3644487599019191,0.5498605208946826,0.35355963068106583,-0.11406967112118904,0.13750474384610528,SST
1.0,0.0,0.0,0.5,0.06702898550724637,0.10234978709982652,0.09129072113802135,0.34256789818302275,0.6228020361746358,0.2431477427902657,0.03919258631606661,0.9825456367333286,SST
1.0,0.0,0.0,0.375,0.0778985507246377,0.013720233401671661,0.09384007686559197,0.14728636154321284,0.19301643999026996,0.13123775382659303,-0.5421659867491735,0.1895776912592593,SST
1.0,0.0,0.0,0.375,0.0778985507246377,0.00993534142879672,0.0925844021819254,0.1177041566111724,0.172288645110656,0.15050878775660548,-0.5885229057251704,0.09494800404826677,SST
1.0,0.0,0.0,0.375,0.0778985507246377,0.017189717710140356,0.09645809072059534,0.15461039756773998,0.16737288548759544,0.19247244522212753,-0.46623480641035847,0.22245276071350825,SST
1.0,0.0,0.0,0.375,0.0778985507246377,0.016874310045734114,0.09695900002893433,0.15939071789017878,0.17503878823012464,0.15182907986506378,-0.5302449208978396,0.2494491285702281,SST
1.0,0.0,0.0,0.375,0.11956521739130432,0.001103926825421858,0.26802299867315343,0.15215938165468618,0.20295474795410334,0.13929676083649056,-0.10004384112566402,0.22078913272893747,EXC
1.0,0.0,0.0,0.375,0.24094202898550726,0.232928560164012,0.06273908915025225,0.42088315823111494,0.7329183856174809,0.5405745627336784,-0.1583502895712167,0.7167595009870126,PV
1.0,0.0,0.0,0.625,0.24094202898550726,0.1970509383378016,0.0529400614735058,0.493182878234189,0.6780573954076046,0.5631927743503291,-0.06299585689315483,0.6228905423446197,PV
1.0,0.0,0.0,0.25,0.5235507246376812,0.018248586297789894,0.10193785116385735,0.105180395144571,0.3609421488317985,0.1611259890979132,-0.4120821824384335,0.7781402485322314,SST
1.0,0.0,0.0,0.625,0.5960144927536232,0.05614256426431163,0.08614811980380561,0.22153513155704768,0.5145513255667743,0.24329435173506575,-0.3922322019350226,0.5368504782067971,SST
1.0,0.0,0.0,0.375,0.5996376811594203,0.09004888818798298,0.10226477907966577,0.10848788006045029,0.39243176705106514,0.12346339737947992,-0.07554414644396361,1.49151902934197,SST
1.0,0.0,0.0,0.375,0.5996376811594203,0.06623560952531146,0.10501990269792125,0.08026212364951857,0.35010373406776224,0.09903974333789384,-0.11687590055615164,1.5016761512054897,SST
0.0,1.0,0.0,0.375,0.7119565217391305,0.00804289544235925,0.1828446548898197,0.3631579919632148,0.20215601208678313,0.40869517757953416,0.02206751120018855,-0.5068853508834756,EXC
0.0,1.0,0.0,0.375,0.7119565217391305,0.0072543762813436375,0.1782877910889756,0.3562746348124521,0.1883225161947985,0.4012224000948858,-0.03365840851991114,-0.6106391580690602,EXC
0.0,1.0,0.0,0.375,0.7119565217391305,0.008200599274562372,0.18968802095737078,0.42417236130302843,0.2085804302679518,0.4552261837937314,0.08004764093962943,-0.5027580479411852,EXC
0.0,1.0,0.0,0.375,0.7119565217391305,0.009146822267781107,0.17438881178605742,0.36562110299496237,0.20385378371812574,0.43959363396387224,0.010612139650131748,-0.6508485632167408,EXC
0.0,1.0,0.0,0.25,0.7807971014492754,0.022393944172843402,0.10340993328391397,0.06149065373157886,0.21564578633195575,0.05601785156167194,0.01021033353934672,1.4339918755856942,SST
0.0,1.0,0.0,0.25,0.7807971014492754,0.01845134836776534,0.10518377391442403,0.029804615893405884,0.18795311576087215,0.051391340929463125,0.025748627648663768,1.6228259515480763,SST
0.0,1.0,0.0,0.25,0.7807971014492754,0.017189717710140356,0.08742579600647596,0.054391306877922374,0.19615158442887864,0.074868885432264,-0.08845263637340346,1.2171983923571459,SST
0.0,1.0,0.0,0.25,0.6739130434782609,0.0335479061232097,0.14741605144081923,0.5916562494952902,0.45599843492810954,0.4947984589292221,-0.08067393310476384,-0.443310433815763,EXC
0.0,1.0,0.0,0.25,0.6684782608695652,0.0007885191610156126,0.19133126934984518,0.2906147382350535,0.3488360363824085,0.2934975663365765,-0.4520201874479427,-1.3065012008756953,EXC
0.0,1.0,0.0,0.25,0.6684782608695652,0.00047311149660936763,0.18575851393188852,0.26059120268093966,0.3699362239066741,0.26913066688408954,-0.3112416168245845,-1.3771085925327458,EXC
0.0,1.0,0.0,0.25,0.7210144927536232,0.07128213215581139,0.21582098139675057,0.33300350560037845,0.3256015891568567,0.45128729307371,-0.03441771120929287,1.144592363391473,EXC
0.0,1.0,0.0,0.25,0.6594202898550725,0.1714240656047942,0.16342306060079576,0.049443322197164685,0.3228322273427751,0.03478380543223408,-0.09349891641169411,1.9668654382296251,SST
1.0,0.0,0.0,0.25,0.4818840579710145,0.005361930294906166,0.1789291568020397,0.2617205439845127,0.56483438418581,0.26716472774104244,0.10366641835792093,0.11248450760542135,EXC
1.0,0.0,0.0,0.25,0.4818840579710145,0.0072543762813436375,0.1770763225198546,0.2586117580709035,0.5274931813196543,0.2716996736740976,0.26558283422241435,0.5771966158937613,EXC
0.0,1.0,0.0,0.25,0.7971014492753623,0.005992745623718656,0.1752484927489001,0.4040454934814734,0.2919030503308061,0.5097960459985917,-0.33635698757567795,-1.6105116354040743,EXC
0.0,1.0,0.0,0.25,0.7971014492753623,0.00993534142879672,0.19062361786819992,0.4198429650362749,0.3127369959127717,0.5623457208114042,-0.2283141487456436,-1.2630312223838744,EXC
0.0,1.0,0.0,0.875,0.7228260869565217,0.06812805551174894,0.05506105951152389,0.511314473045382,0.5622154255431584,0.6081200346566826,-0.13995013835279596,-0.44618962255424266,PV
0.0,1.0,0.0,0.875,0.7228260869565217,0.0936760763286548,0.060934421615536145,0.5048528850827683,0.5843139497198143,0.5234241112604929,-0.12140209734993503,-0.26077498767985285,PV
0.0,1.0,0.0,0.25,0.6847826086956522,0.0058350417915155346,0.08861183164588736,0.03820891092449563,0.17622115204147953,0.0793184313126572,-0.7339947762261517,-0.1486330995609823,EXC
0.0,1.0,0.0,0.25,0.6847826086956522,0.0045734111338905535,0.08807515746770575,0.0405186045161946,0.17892091944617206,0.09284770246534707,-0.7200089191831965,-0.06886341908367494,EXC
0.0,1.0,0.0,0.25,0.6847826086956522,0.008673710771171739,0.09152828595553053,0.07060594350471222,0.21524066267160663,0.11145582985450886,-0.6603857682822545,0.08223852320448848,EXC
0.0,1.0,0.0,0.25,0.7789855072463768,0.04399936918467119,0.234295415959253,0.4171311486447395,0.2998754134026163,0.5997489229347746,-0.15871370272837274,0.37243648686534075,EXC
0.0,1.0,0.0,0.375,0.7789855072463768,0.03816432739315565,0.2349231123506383,0.47455973301985327,0.30381564236750436,0.7250147665037541,-0.07458386719745666,0.23137692257177933,EXC
0.0,1.0,0.0,0.375,0.7789855072463768,0.01923986752878095,0.18979343247221234,0.46830634657268494,0.2960521487673629,0.660901970044594,-0.044002127298292344,-0.014918369409070572,EXC
0.0,1.0,0.0,0.625,0.7409420289855072,0.326920044157073,0.06846540886138901,0.32904632613751733,0.7489185367532838,0.30370883122610864,-0.2583729925340981,0.978167176796362,PV
0.0,1.0,0.0,0.5,0.6394927536231884,0.02617883614571834,0.1030624044164273,0.47053395174387486,0.5541879788612286,0.48166908424570715,-0.3552222280944377,-0.9893575270016388,EXC
0.0,1.0,0.0,0.5,0.7536231884057971,0.16968932345055984,0.06803664529791568,0.22821277011804325,0.46630702963834814,0.3289955445392317,-1.0879567038351243,-0.32634721494294744,SST
0.0,1.0,0.0,0.375,0.6503623188405797,0.05693108342532724,0.1691380153169301,0.39916276820055147,0.4767029642393793,0.4987918959418866,-0.26853988815601176,0.017483450562237806,EXC
0.0,1.0,0.0,0.375,0.5905797101449275,0.020343794354202808,0.1709986320109439,0.2545447187676741,0.35469927832618064,0.37748176550526563,0.22379292680588084,0.7690842565601788,EXC
0.0,1.0,0.0,0.375,0.5905797101449275,0.015139567891499764,0.16002321981424147,0.2538384292764553,0.3610849380845192,0.40832993095894504,0.21290554906711717,0.7015663616363149,EXC
0.0,1.0,0.0,0.375,0.6865942028985508,0.020028386689796562,0.17690938787450328,0.4368072487869295,0.41683747054179576,0.6105258672631002,-0.02235028781533897,-0.1464709427032022,EXC
0.0,1.0,0.0,0.625,0.6793478260869565,0.004473054149761293,0.13538937842343413,0.24750042047175203,0.6401900384947763,0.2628932591100444,-0.1984037184924303,-0.46605220814181136,EXC
0.0,1.0,0.0,0.25,0.6485507246376812,0.15569669252053733,0.076951234113884,0.007006913637471968,0.23703770589772788,0.037292417176065684,-0.7216269461743856,0.931612694676069,SST
0.0,1.0,0.0,0.75,0.657608695652174,0.07096672449140515,0.054303405572755405,0.2777501605854468,0.6139335030113974,0.3153186713626262,-0.17779923813143886,0.6708474462110763,PV
1.0,0.0,0.0,0.25,0.08876811594202899,0.0706513168269989,0.11379782176028302,0.37985575960981605,0.2906352039420666,0.4127395413467136,-0.2891654603580085,0.7497573741717746,VIP
1.0,0.0,0.0,0.25,0.10144927536231885,0.00047311149660936763,0.1981424148606811,0.236155625899367,0.20043383971558676,0.31694422120204696,-0.6414418681848192,-0.9810187629462972,EXC
1.0,0.0,0.0,0.375,0.007246376811594207,0.049519003311780475,0.11408767328587485,0.3467490312622838,0.2334242757297078,0.4042727915144689,-0.41735291758496723,-0.012661767089575202,VIP
1.0,0.0,0.0,0.375,0.007246376811594207,0.08452925406087368,0.12299570260154336,0.30034448599270475,0.2618122481793999,0.3192020456719991,-0.19217778361041404,0.7395819367133625,VIP
1.0,0.0,0.0,0.375,0.22101449275362317,0.0014193344898281027,0.13003095975232198,0.2137791338382533,0.34571199469072605,0.3013819453835183,-0.17590315116106595,-0.6465857693490751,EXC
1.0,0.0,0.0,0.375,0.22101449275362317,0.0009462229932187353,0.13003095975232198,0.2610514898894108,0.34869525592777606,0.4528500487644453,-0.237719886526988,-0.7246510372702301,EXC
1.0,0.0,0.0,0.375,0.23369565217391303,0.2368936850879762,0.11391952231001265,0.5485531138475197,0.4103254069469414,0.728786457000008,-0.18520504612873062,0.6882534132228767,VIP
1.0,0.0,0.0,0.375,0.23369565217391303,0.21668506544709035,0.10894047345437828,0.5196729208712145,0.40112853596869713,0.6861662480686788,-0.21903258363364575,0.6249366716622495,VIP
1.0,0.0,0.0,0.375,0.04528985507246375,0.004258003469484309,0.17165462676298585,0.34027025051331733,0.20072632929856948,0.5271218250518843,-0.17892915866884052,-0.6566352253311692,EXC
1.0,0.0,0.0,0.5,0.0,0.19555275193187197,0.11612903225806452,0.6993204234772283,0.30246216250657576,0.7718314602642105,0.027956853689955707,0.44788747595918194,VIP
1.0,0.0,0.0,0.375,0.09420289855072461,0.20391105503863746,0.11289893903586587,0.5777820225342747,0.2994759966564267,0.581048851388537,0.3546203401023587,1.0779082220162486,VIP
1.0,0.0,0.0,0.25,0.08695652173913043,0.08910266519476423,0.13121455382339242,0.24363936988578472,0.38738308772179825,0.3414246317479322,-0.11027774871223864,1.2736124068105794,VIP
1.0,0.0,0.0,0.375,0.19746376811594202,0.01845134836776534,0.10288163848535362,0.1418470581785859,0.21700024884554853,0.15370424422481876,-0.16275940221067442,0.7852964547745044,SST
1.0,0.0,0.0,0.375,0.19746376811594202,0.015770383220312253,0.10328173374612999,0.11882805025607857,0.22619717032125286,0.16722356759708434,-0.13336202320648552,0.8899021338779597,SST
1.0,0.0,0.0,0.375,0.19746376811594202,0.01308941807285917,0.10709090230892607,0.11664725390186903,0.24032924662008853,0.15235635869953718,-0.052326243774246106,1.1048169280933815,SST
1.0,0.0,0.0,0.375,0.19746376811594202,0.03390632392367135,0.09456404348765207,0.12729482201393355,0.22719291044781698,0.16322665471230974,-0.020937402919166997,1.3857871294802793,SST
1.0,0.0,0.0,0.375,0.08152173913043476,0.0058350417915155346,0.2753744456530834,0.2925920925011077,0.24105032572490448,0.42490891573333206,-0.2170187425365776,-0.22532698621671854,EXC
1.0,0.0,0.0,0.375,0.00362318840579709,0.13452136886926352,0.11705181856786646,0.2277015443226985,0.18881287023516097,0.29447255218285845,0.19462324910807366,1.8064574857038151,SST
1.0,0.0,0.0,0.375,0.00362318840579709,0.11575461283709193,0.13592765372318438,0.1942240529726531,0.176794718715313,0.2503232186387345,0.2677245748184882,2.1049393245538583,SST
1.0,0.0,0.0,0.375,0.00362318840579709,0.10960416338117017,0.11658685435552484,0.22350170392426166,0.21105494897964017,0.2646047752897975,0.17766650340067722,1.7159521897138208,SST
1.0,0.0,0.0,0.375,0.00362318840579709,0.09052199968459233,0.12656821393512474,0.17594198313417259,0.20965287145673595,0.19778512966915285,0.2894657673653069,2.121083913111335,SST
1.0,0.0,0.0,0.5,0.050724637681159424,0.16300841564995483,0.13478520140176609,0.31056892077064685,0.5131690526992905,0.27607312146077295,0.016667986439569325,1.5097670062364097,SST
1.0,0.0,0.0,0.5,0.050724637681159424,0.1693739157861536,0.14032205060795266,0.2772263018955194,0.5146538646470922,0.32188425428300954,0.12889763178507008,1.727685863259628,SST
1.0,0.0,0.0,0.5,0.050724637681159424,0.22441255322504336,0.15178546175284846,0.32432360968593915,0.6205705247719269,0.3383290956299016,0.1513082699434721,1.8548165268568515,SST
1.0,0.0,0.0,0.75,0.09239130434782605,0.06079482731430374,0.09349363337389019,0.21257661751543527,0.2693698872567252,0.23362978092412534,-0.32456683958586313,0.7749534963695653,SST
1.0,0.0,0.0,0.375,0.13043478260869562,0.0012616306576249802,0.21826625386996903,0.4487713917990553,0.17994907141793942,0.4836343650149854,-0.3956368560364283,-1.2136089389639761,EXC
1.0,0.0,0.0,0.375,0.13043478260869562,0.001103926825421858,0.18443166740380362,0.48193528089104126,0.17719295874635266,0.46832210742761854,-0.4920031337461616,-1.1598328657888313,EXC
1.0,0.0,0.0,0.375,0.13043478260869562,0.0025232613152499604,0.21826625386996903,0.5323660551759304,0.1992317175196482,0.7016611862830726,-0.3475285359076353,-1.1026761277681605,EXC
1.0,0.0,0.0,0.5,0.15579710144927533,0.2860747516164643,0.09264885087093502,0.7405276333549244,0.5401281672868593,0.9618394599056814,0.019723647451186228,0.9790046410508078,PV
1.0,0.0,0.0,0.5,0.15579710144927533,0.37328497082479106,0.1070093036213885,0.7790950078066305,0.5214230054872819,0.6153901773682762,0.21404015754863392,1.3309654807132938,PV
1.0,0.0,0.0,0.625,0.13405797101449274,0.2718814067181833,0.06277969729838448,0.3253097586140788,0.7033538107185985,0.4095107598470897,-0.07671937062333367,1.3153451869338653,PV
1.0,0.0,0.0,0.625,0.13405797101449274,0.35514903012143195,0.07388685117872519,0.26705608398148073,0.6654874712043397,0.3384679645363848,-0.02943399485223925,1.5725346577541295,PV
1.0,0.0,0.0,0.625,0.13768115942028986,0.3559375492824476,0.06187972472294656,0.6875214831937846,0.6105104181700088,0.8082097560303525,-0.33742822368246816,0.41689545272322337,PV
1.0,0.0,0.0,0.625,0.13768115942028986,0.31966566787572936,0.055709225761813023,0.6406427487864943,0.6794132412935914,0.7397391274371148,-0.15376285112991003,0.7024771151606187,PV
1.0,0.0,0.0,0.625,0.13768115942028986,0.2939599432266204,0.05585710679121432,0.6463500286239359,0.6765052407903968,0.7830716250032275,-0.11992450572531317,0.766639600434954,PV
1.0,0.0,0.0,0.625,0.2572463768115942,0.3220312253587762,0.062131765433633614,0.7504383394110847,0.5449086116230049,1.0,-0.35351189146964235,0.09699580558904569,PV
1.0,0.0,0.0,0.625,0.2572463768115942,0.3370130894180729,0.06287712730586409,0.6362672125847209,0.597737330368269,0.8980258139519888,-0.3413788813447127,0.37163253095893545,PV
1.0,0.0,0.0,0.875,0.266304347826087,0.23182463333859013,0.053100939623969876,0.42329193677690874,0.6499285005362687,0.655533867493415,-0.3231086674634547,0.45886100724773815,PV
1.0,0.0,0.0,0.875,0.266304347826087,0.2537197932979539,0.054785067356928605,0.6436760993265107,0.6828748647901164,0.8962182503266793,-0.30207071911009187,0.16358663305505766,PV
1.0,0.0,0.0,0.875,0.266304347826087,0.2085010665759178,0.05340557275541795,0.6348706727163049,0.7125384967320204,0.8556354200474265,-0.23845169101202007,0.18567373852053326,PV
1.0,0.0,0.0,0.625,0.4347826086956522,0.4043526257688062,0.0670005747598325,0.5263096631830375,0.5482034442564566,0.7188602104522075,-0.1803013363908169,0.6277800068447243,PV
1.0,0.0,0.0,0.625,0.4347826086956522,0.38795142721968146,0.06638979083289284,0.5622409750132196,0.5262413898471577,0.8303463151263311,-0.1838778145998629,0.4881596558107956,PV
1.0,0.0,0.0,0.375,0.48913043478260865,0.0028386689796562055,0.10526315789473682,0.2315968886108395,0.43225979275491766,0.2909242422607046,-0.14803743887233461,-1.0821353732321695,EXC
1.0,0.0,0.0,0.375,0.48913043478260865,0.0025232613152499604,0.10681114551083591,0.31722223811562206,0.40141219204596357,0.4032046773162877,-0.0810998086145238,-1.168573992514543,EXC
1.0,0.0,0.0,0.375,0.5471014492753623,0.004258003469484309,0.11145510835913311,0.3491376311627566,0.6736834065279155,0.4004729542208572,-0.20836886816810335,-1.0019690132554062,EXC
1.0,0.0,0.0,0.375,0.5471014492753623,0.005046522630499921,0.11000386996904023,0.32847232259493014,0.6891259639240949,0.3760669253765461,-0.25100329292688667,-0.7739191127947466,EXC
1.0,0.0,0.0,0.625,0.24637681159420288,0.17607975699896466,0.05564075113567315,0.4503916237944848,0.6499017114215498,0.6220065101398407,-0.2535746456375534,0.43081504396664844,PV
1.0,0.0,0.0,0.625,0.24637681159420288,0.15565368238448193,0.05460773335089913,0.6662918828319964,0.6211879205497786,0.9527131991969651,-0.21536559406655745,-0.006786198743422937,PV
1.0,0.0,0.0,0.375,0.5,0.034937464364999456,0.1056501547987616,0.12504316600444687,0.4358507054928118,0.16880867958692497,-0.6227985025633657,0.3805517450622989,SST
1.0,0.0,0.0,0.375,0.5,0.03311780476265573,0.09787704555506413,0.13828191184948213,0.41825961290254765,0.20442235042519352,-0.5306024093154774,0.39932888403219285,SST
0.0,1.0,0.0,0.375,0.625,0.064052018002499,0.1021144103574444,0.1491503272255954,0.22251971470449483,0.1731921322048619,-0.5960962009716659,0.6332930564900457,SST
0.0,1.0,0.0,0.75,0.5887681159420289,0.2293013720233402,0.04896921484875714,0.46800201973447225,0.5662829858077615,0.640466648363132,-0.41100544637823855,0.1041810163939021,SST
0.0,1.0,0.0,0.75,0.5887681159420289,0.21247007211366145,0.0496828818891716,0.4237825041753919,0.5292984834046968,0.6011388578066184,-0.3844671043271118,0.07021667737560619,SST
0.0,1.0,0.0,0.375,0.6612318840579711,0.07806339694054566,0.08488601182099634,0.12933790573488052,0.28531945483469684,0.23921488653441586,-0.9221040509575187,0.2541800002341301,SST
0.0,1.0,0.0,0.375,0.6612318840579711,0.06797035167954582,0.08490586367652447,0.11871237279410901,0.3344289016715727,0.16115566140132526,-0.9329885634027728,0.05885364949432969,SST
1.0,0.0,0.0,0.5,0.5018115942028986,0.004100299637281186,0.11216956418194807,0.4914320187711743,0.5930742519102262,0.6659576944294008,-0.1462034270904478,-1.8420073731252011,EXC
1.0,0.0,0.0,0.5,0.5018115942028986,0.002050149818640593,0.11002619671350318,0.4973343798088448,0.5594916380613838,0.6469833620943435,-0.08726948481966222,-1.87043315965122,EXC
1.0,0.0,0.0,0.25,0.2246376811594203,0.020028386689796562,0.11057750908071469,0.16184355522024363,0.23191708005031608,0.19364807540760753,-0.36370405669141165,0.6380693415459211,SST
1.0,0.0,0.0,0.25,0.2246376811594203,0.03248698943384324,0.10757762481589465,0.14222868016068446,0.23563621386131617,0.21571868503149821,-0.31860571761663126,0.8921023889356097,SST
1.0,0.0,0.0,0.625,0.20471014492753625,0.06812805551174894,0.0711859305125559,0.4299523338188069,0.5590344024210991,0.6438200992295828,-0.16884666925422462,0.44499153911830186,SST
1.0,0.0,0.0,0.625,0.20471014492753625,0.08657940387951428,0.07470943511140433,0.44974799910203705,0.5985250112214057,0.600395603260975,-0.13861329144517745,0.5583454818719312,SST
1.0,0.0,0.0,0.625,0.20471014492753625,0.06833832728801977,0.07073112645868063,0.5242535788575395,0.5758876707921908,0.6630540348788723,-0.10304581295233062,0.38477692637108507,SST
1.0,0.0,0.0,0.625,0.24456521739130432,0.009788513722952434,0.06501547987616096,0.14481458663835045,0.1683726816938702,0.14613246997384127,-0.5341808633299054,0.023010970487617282,SST
0.0,1.0,0.0,0.5,0.6123188405797101,0.3493139883299164,0.0730244812669038,0.40828805255448813,0.41961265986445395,0.42753834533937624,-0.15494821893151264,1.02955338847211,PV
0.0,1.0,0.0,0.5,0.6123188405797101,0.29190979340797985,0.07206045431053082,0.3917854046515315,0.5317434628842053,0.5319432085885998,-0.1360267180030961,1.0973986851215727,PV
0.0,1.0,0.0,0.75,0.6340579710144928,0.5673395363507333,0.05408812879601202,0.3046856781157264,1.0,0.2871115994385636,-0.3764307232926172,0.8359759020721673,PV
0.0,1.0,0.0,0.75,0.6340579710144928,0.6090052243588668,0.04290868152393623,0.3053143800499087,0.8045427047876452,0.3006066658009186,-0.4190356582191524,0.681206383361618,PV
0.0,1.0,0.0,0.375,0.592391304347826,0.07704958659066843,0.08538373798272772,0.14280370568949213,0.448141713733222,0.2250363382523789,-0.5241541491357546,0.4083828822146667,SST
0.0,1.0,0.0,0.375,0.592391304347826,0.03926825421857751,0.08538177477712709,0.1390058357178578,0.363942747079768,0.13883006493740252,-0.3650784467942768,0.43748845328196656,SST
0.0,1.0,0.0,0.375,0.592391304347826,0.04037218104399937,0.08859810371517027,0.12339696583789533,0.38769430720948744,0.13949836037298813,-0.38106710818607015,0.6075570980381806,SST
0.0,1.0,0.0,0.375,0.592391304347826,0.04938101245860275,0.08642776366771103,0.11907218331304592,0.41081777576909717,0.16781578883239517,-0.38239172977621655,0.7439003894849673,SST
0.0,1.0,0.0,0.375,0.4402173913043478,0.04415707301687431,0.07801857585139317,0.10460184655150001,0.3759603531393679,0.14085121558490632,-0.6247366601000056,0.09654279264091348,SST
0.0,1.0,0.0,0.375,0.4402173913043478,0.04707459391263207,0.07873733995052663,0.17648835910046423,0.35076592371759485,0.14354412565856683,-0.585077467632988,0.01762852433732029,SST
0.0,1.0,0.0,0.5,0.4402173913043478,0.0502477037778225,0.07798238912789997,0.13295766933818837,0.34617772026195953,0.17043668972613985,-0.624334868136811,0.03608249963406681,SST
0.0,1.0,0.0,0.375,0.7735507246376812,0.08213215581138622,0.08269249975032458,0.14517083983383466,0.3205759960155911,0.1929529833871514,-0.5532054314668791,0.5786862838965847,SST
0.0,1.0,0.0,0.375,0.7735507246376812,0.054407822110077275,0.08593350383631713,0.10743198923477593,0.30277131250330147,0.16218876282324451,-0.5637691265599454,0.583946204687618,SST
0.0,1.0,0.0,0.5,0.6721014492753623,0.01987068285759344,0.054842989827509944,0.1309195200805957,0.24274732014313383,0.1314464535825119,-0.45842742665854086,-0.11422534084403956,SST
0.0,1.0,0.0,0.5,0.6721014492753623,0.025878098605237966,0.054274341315473554,0.1821066702730652,0.2069174452174869,0.20213200122449154,-0.5715348185411411,-0.186674850366301,SST
0.0,1.0,0.0,0.375,0.6557971014492754,0.007359512169479052,0.059708093763821295,0.13952864938295068,0.20611848643262143,0.11175153796331189,-0.7098534954231608,-0.7562320765896341,SST
0.0,1.0,0.0,0.375,0.6557971014492754,0.005009415846452128,0.06243550051599585,0.09301570256384056,0.16420667782651166,0.09877039208728261,-0.6213229130541403,-0.4330420852978955,SST
0.0,1.0,0.0,0.375,0.6557971014492754,0.004731114966093676,0.06501547987616096,0.12122094230907776,0.20608096699135003,0.13909584061037544,-0.6987318876014167,-0.7152811275402553,SST
0.0,1.0,0.0,0.25,0.5652173913043478,0.002996372811859328,0.16082776600945084,0.31033516056270377,0.26953424156503425,0.42529557434323734,-0.05178672205919003,-0.848500850434796,EXC
0.0,1.0,0.0,0.25,0.5652173913043478,0.005519634127109289,0.1674480318443166,0.31399314926711436,0.2960791594007433,0.4358384391359826,-0.011257840254816392,-0.5934647654325305,EXC
0.0,1.0,0.0,0.25,0.592391304347826,0.035798769910108816,0.15785382086987354,0.2701297551191512,0.40497166113462757,0.4149228826769166,0.018484567247801866,0.6039067492139852,EXC
0.0,1.0,0.0,0.25,0.592391304347826,0.030594543447405774,0.15856499952124092,0.26620143133316815,0.3981792351727691,0.39084735400998666,0.08919627821267105,0.6961808077591234,EXC
0.0,1.0,0.0,0.25,0.592391304347826,0.029031841837393015,0.2171998624011008,0.3226029400175883,0.2708865262651736,0.3931695981433459,0.05541778734264588,0.8307676622962636,EXC
0.0,1.0,0.0,0.0,0.6014492753623188,0.0008602027211079412,0.6269349845201238,0.22885661157580373,0.3444995039314081,0.33672856623827757,-1.7247183665005141,-1.366194398677274,EXC
0.0,1.0,0.0,0.25,0.6014492753623188,0.0027598170635546445,0.14993365767359573,0.2845469636236398,0.3335714559159219,0.3798068207688809,-0.20277608919645282,-1.3409253955672344,EXC
0.0,1.0,0.0,0.25,0.7282608695652174,0.0077099651299304345,0.2233323951590205,0.29594951341819714,0.24379516800045287,0.18040560751439522,-0.16567193773797895,-0.05973328706972014,EXC
0.0,1.0,0.0,0.25,0.7282608695652174,0.014035641066077907,0.23011096810101922,0.25091822409587816,0.23588637266549517,0.2971068637737106,-0.05554397711687631,0.21088046650865777,EXC
0.0,1.0,0.0,0.5,0.6195652173913043,0.0031540766440624505,0.11145510835913311,0.376704274975956,0.3813369591586395,0.4281651934758827,-0.31200634993125465,-1.4420577128405632,EXC
0.0,1.0,0.0,0.25,0.5742753623188406,0.09036429585238923,0.2630120110871573,0.38063945072255906,0.5214772150704046,0.509046674451854,0.11620504067467761,1.0512608897249602,EXC
0.0,1.0,0.0,0.375,0.6358695652173914,0.021447721179624665,0.12852850118375525,0.24675043791590973,0.3192614638278151,0.34293292165103123,-0.06858312036826612,0.17985533928968475,EXC
1.0,0.0,0.0,0.5,0.30978260869565216,0.18183251853020027,0.06020638044782892,0.6107961987992958,0.47328650427370667,0.8932613261440867,-0.7074266973449802,-0.3837326365235649,PV
1.0,0.0,0.0,0.5,0.30978260869565216,0.19728749408610632,0.06115479133720886,0.545962069391523,0.508781027844331,0.6977544718875626,-0.6638885316501623,-0.09856448352415402,PV
1.0,0.0,0.0,0.5,0.1576086956521739,0.34205961204857277,0.1181866063743689,0.3787946120630448,0.7205130086133092,0.4751498953341076,0.2237058149754051,1.8958549102698175,PV
1.0,0.0,0.0,0.5,0.3007246376811594,0.08901505195465138,0.04940152604763415,0.4440845352751041,0.44200346651920397,0.6886902817123499,-0.4605227999930814,-0.22636573054833856,PV
1.0,0.0,0.0,0.5,0.3007246376811594,0.14256426431162278,0.04989177785692758,0.4810337524369133,0.47703565099007406,0.6615470077593857,-0.43848536971300933,-0.0676546936348507,PV
0.0,1.0,0.0,0.5,0.6105072463768116,0.011039268254218578,0.13918620079610794,0.3636207176343835,0.33776683343187347,0.45742095995067183,-0.03812421859876274,-0.6890999824992821,EXC
