Cell_tdTomatoExpressing_True,Cell_Layer_L2/3,Cell_Layer_L4,Cell_Layer_L5,Cell_APThreshold_Slope,Cell_Depth,firing_rate,ap_duration,std_vm,fft_low,fft_high,ap_threshold,mean_vm,cell_type
1.0,1.0,0.0,0.0,0.625,0.2359154929577465,0.11358178422129327,0.0520965330675589,0.6561687971372601,0.8352035067870275,0.6466750185564261,-0.07511749515249883,0.04599487288778116,PV
1.0,1.0,0.0,0.0,0.25,0.5105633802816902,0.01823356755314418,0.11050997782705098,0.22964826207430777,0.41636582084207263,0.20360152701288253,-0.3553634981162698,0.6057676852820439,SST
1.0,1.0,0.0,0.0,0.625,0.5809859154929577,0.04438317175131193,0.08568045181271636,0.3374148770331538,0.6308176102980744,0.28940745963378894,-0.26749190659613387,0.4524546803182064,SST
1.0,1.0,0.0,0.0,0.375,0.5845070422535212,0.024726496486702842,0.10575539568345324,0.1904953778050963,0.365738663074724,0.16817381118250538,0.0921985585385972,1.7424584812007904,SST
0.0,0.0,1.0,0.0,0.375,0.693661971830986,0.0039135462065285065,0.16942148760330578,0.475727181943214,0.2549755765662395,0.3737103427424166,0.040517333026249235,-1.303266315753316,EXC
0.0,0.0,1.0,0.0,0.375,0.693661971830986,0.003201992350796051,0.1772727272727273,0.4178950490470446,0.2657484268849129,0.36231331106254755,0.25404808969089043,-1.263829115157588,EXC
1.0,0.0,1.0,0.0,0.375,0.6514084507042255,0.031575202348127725,0.10074263764404608,0.2073754116121917,0.3134147958007729,0.16070991460798317,-0.3093874698022469,1.0077694359692246,SST
1.0,0.0,1.0,0.0,0.25,0.7605633802816902,0.006937650093391444,0.0837995337995338,0.25461776486713866,0.24932856792235042,0.16438465535208518,-0.24501513115772364,0.26042759152937023,SST
0.0,0.0,1.0,0.0,0.25,0.6566901408450705,0.00969492128435471,0.1445371142618849,0.4895770116576214,0.49071832121008485,0.47479882369009424,-0.04440800379951481,-1.1454928640845052,EXC
0.0,0.0,1.0,0.0,0.25,0.6514084507042255,0.0011562750155652407,0.19720279720279718,0.38382021376720576,0.28875129241334724,0.3415518948722461,-0.29806069039586586,-2.2050211802274924,EXC
0.0,0.0,1.0,0.0,0.0,0.6514084507042255,0.00017788846393311395,1.0,0.32646251657105874,0.3637666422180862,0.2988619952036256,-2.6624035513535205,-2.6893125390222896,EXC
0.0,0.0,1.0,0.0,0.25,0.7024647887323945,0.0013341634794983546,0.18181818181818182,0.4600245506597869,0.2479146671187038,0.45839495553578985,-0.3364911687946583,-1.5635583189657654,EXC
0.0,1.0,0.0,0.0,0.25,0.4700704225352113,0.004091434670461621,0.21798418972332018,0.448383002044996,0.6837357758621438,0.383756004941075,0.026794024220216272,-0.6653392967056662,EXC
0.0,0.0,1.0,0.0,0.25,0.7764084507042255,0.0038246019745619498,0.1784355179704017,0.4886439019532866,0.3477652930282089,0.47026142911433294,-0.23852911342333408,-2.3931564974961237,EXC
1.0,0.0,1.0,0.0,0.5,0.7922535211267605,0.03326514275549231,0.06336898395721927,0.24191075369321935,0.4817065706635175,0.2048688555640129,-0.2889095266988226,0.5799556425017832,PV
1.0,0.0,1.0,0.0,0.875,0.704225352112676,0.03904651783331851,0.056036446469248276,0.6039276549315202,0.7042852288178582,0.5394369611997902,-0.08815231964958649,-1.049464434559698,PV
1.0,0.0,1.0,0.0,0.875,0.704225352112676,0.03922440629725162,0.05784374355802926,0.5441787031805303,0.7772361235046032,0.4771083024376232,-0.09619353573487095,-0.3117674046593267,PV
0.0,0.0,1.0,0.0,0.25,0.6672535211267605,0.0039135462065285065,0.08863636363636364,0.18691668485734597,0.19105742999741482,0.16894942230225823,-0.6388284108781881,-0.6438024698773724,EXC
1.0,0.0,1.0,0.0,0.375,0.6919014084507042,0.02881793115716446,0.08905723905723907,0.5783861923946718,0.5830309188927061,0.5961383333890129,-0.25135889179862486,-0.8877431419132139,PV
0.0,0.0,1.0,0.0,0.375,0.7588028169014085,0.02090189451214089,0.21237911025145068,0.5587803393049775,0.3496594812142603,0.5715883265494612,-0.13351689747176368,-0.26694637251035097,EXC
1.0,0.0,1.0,0.0,0.625,0.721830985915493,0.24086098016543628,0.05925540486101786,0.4183997484793717,0.8984245409081942,0.3138795171864226,-0.2151912578373863,0.8151184267070457,PV
0.0,0.0,1.0,0.0,0.375,0.7464788732394367,0.004002490438495064,0.16202020202020204,0.40205500543079403,0.24039216527579943,0.3886123047530081,-0.22004075933014489,-0.8275696994915969,EXC
0.0,0.0,1.0,0.0,0.5,0.6232394366197183,0.019034065640843194,0.09991503823279523,0.6379089784054375,0.6443342820807948,0.5681155016956141,-0.33089878521255145,-1.9115751476623646,EXC
1.0,0.0,1.0,0.0,0.5,0.7341549295774648,0.0874321800231255,0.06743734393785257,0.36424022724534516,0.5455566816431114,0.32601014892069463,-0.9038812338776374,-0.758625944501413,SST
0.0,0.0,1.0,0.0,0.375,0.6338028169014085,0.044827892911144716,0.16572871572871573,0.5793451535045122,0.580009502634928,0.5934534691953237,-0.19462725423124486,-0.48250726518843384,EXC
0.0,0.0,1.0,0.0,0.375,0.6338028169014085,0.014586854042515343,0.1337767923133777,0.5063878742268302,0.5599975880114011,0.5143700557795159,-0.062272674522976385,-0.9503195980594885,EXC
0.0,0.0,1.0,0.0,0.375,0.5757042253521127,0.010762252067953393,0.18437265214124715,0.37829433406563945,0.39293598566120624,0.3936395318142763,0.38180280645667247,0.8471714726497795,EXC
0.0,0.0,1.0,0.0,0.375,0.6690140845070423,0.007738148181090456,0.14514106583072098,0.6039031276113185,0.48345963829591587,0.6357861490823309,-0.045098467061491634,-1.0651910909074573,EXC
0.0,0.0,1.0,0.0,0.625,0.6619718309859155,0.006226096237658988,0.14454545454545453,0.4213083403212983,0.70752147265706,0.3941330716220065,-0.046548926392912825,-0.9552870916345606,EXC
1.0,0.0,1.0,0.0,0.25,0.6320422535211268,0.07133327403717869,0.07082294264339152,0.1386489680239974,0.26833541071101646,0.13702933934646183,-0.668327983012906,0.6357759528857062,SST
1.0,0.0,1.0,0.0,0.75,0.6408450704225352,0.09125678199768747,0.056716285663654074,0.5311781430509375,0.6956583470544446,0.47539071373486713,0.0016901426112509927,-0.05406650015508499,PV
1.0,0.0,1.0,0.0,0.75,0.6408450704225352,0.03664502357022147,0.05183142100617828,0.47873413191419617,0.7418626965407874,0.4426529890226211,0.005074295864547244,-0.021215151717808106,PV
1.0,0.0,1.0,0.0,0.75,0.6408450704225352,0.05932580272169351,0.0574076598064604,0.4847732190936917,0.7179035256537349,0.45892779913298226,0.16147991187254182,0.5236368482963796,PV
1.0,1.0,0.0,0.0,0.25,0.0880281690140845,0.025253808719075996,0.10706689536878214,0.4245652568628649,0.336764989933772,0.3166358593031811,-0.3123537197016139,0.36163176148542375,VIP
0.0,1.0,0.0,0.0,0.25,0.10035211267605637,0.0010817541725662333,0.19848484848484846,0.32213178547116617,0.24094860197870233,0.32443216988785106,-0.48337922353956475,-1.61420918095417,EXC
1.0,1.0,0.0,0.0,0.375,0.008802816901408467,0.021346615671973674,0.11238636363636363,0.3847129409105515,0.22272450509273645,0.33063421221997696,-0.40582665476479646,-0.5282153401704369,VIP
1.0,1.0,0.0,0.0,0.375,0.008802816901408467,0.02739482344569955,0.11210153482880755,0.4208298694965959,0.22789055554481813,0.3253960328750958,-0.2579766564819672,-0.2020222547000116,VIP
0.0,1.0,0.0,0.0,0.375,0.21654929577464788,0.0029351596548963803,0.1275482093663912,0.43134116252272076,0.42222490296246995,0.4177904375253639,-0.2584719972935573,-1.2729058330907186,EXC
1.0,1.0,0.0,0.0,0.375,0.045774647887323966,0.05016454682913814,0.1486782720825274,0.41042728781850213,0.46033378356878096,0.313834454992421,0.06820080765140228,1.2789193837018833,VIP
0.0,1.0,0.0,0.0,0.375,0.24295774647887325,0.0023125500311304815,0.1475524475524476,0.7074319275034553,0.455178767201859,0.672670778623546,-0.2402974837975447,-2.328264275748511,EXC
1.0,1.0,0.0,0.0,0.375,0.22887323943661975,0.15159432535800055,0.11068106810681066,0.6445592558018134,0.48078354235946197,0.6531469248645871,-0.10323879083379336,0.6209496192578706,VIP
0.0,1.0,0.0,0.0,0.375,0.045774647887323966,0.0012452192475317977,0.1597402597402597,0.48346059234582434,0.20756721121456684,0.5138803508891723,-0.1513673525712299,-1.543970288753099,EXC
1.0,1.0,0.0,0.0,0.5,0.0017605633802816878,0.08965578582228943,0.09522005772005775,0.5800167612845786,0.3838661837761733,0.6268440560953297,-0.07603565638368137,0.321590928562103,VIP
1.0,1.0,0.0,0.0,0.375,0.09330985915492956,0.06686513438427048,0.09573196756295349,0.5824432935558124,0.26885156295256574,0.553282420553018,0.21163203270159728,0.37449332468701824,VIP
1.0,1.0,0.0,0.0,0.25,0.08626760563380281,0.12968069020724007,0.16729642100012473,0.49592129414211844,0.509063745480372,0.3866751985882075,0.33928078875415824,2.0542330866912684,VIP
1.0,1.0,0.0,0.0,0.625,0.04929577464788734,0.03705162577349717,0.13943135054246167,0.5019668213036697,0.4085906697868805,0.4407592607621205,-0.1219683213537124,0.2966900762604939,VIP
1.0,1.0,0.0,0.0,0.25,0.10211267605633806,0.03993596015298408,0.2461024498886414,0.33893575674869475,0.3029426959963338,0.31366872340358165,0.20985371396190514,1.9674240644809462,VIP
1.0,1.0,0.0,0.0,0.375,0.19366197183098594,0.03593346971448902,0.10524302430243022,0.3369691952667991,0.3208452314515898,0.271114398403136,0.09855060129482601,1.2862073870428885,SST
1.0,1.0,0.0,0.0,0.375,0.19366197183098594,0.007560259717157344,0.10545454545454543,0.27045992915130834,0.25041497557182013,0.2300638302629408,0.03120770346329483,0.7908662675881297,SST
0.0,1.0,0.0,0.0,0.375,0.08098591549295775,0.0023125500311304815,0.2744755244755245,0.39373411127659863,0.2902056520478252,0.38418279853049453,-0.17458268371617477,-0.9668237489829149,EXC
0.0,1.0,0.0,0.0,0.375,0.08098591549295775,0.004447211598327849,0.22363636363636363,0.48700285880761346,0.30712511182672264,0.470528359767107,-0.04580292921896925,-0.7827028154041342,EXC
1.0,1.0,0.0,0.0,0.375,0.005281690140845091,0.08565329538379438,0.13077504012083455,0.3844738625590191,0.2500857150407283,0.3444888349720265,0.365610428697608,2.0546608341661075,SST
1.0,1.0,0.0,0.0,0.5,0.05105633802816903,0.07142221826914524,0.13711083437110833,0.4510238295868831,0.5009812715818763,0.32201034332620954,0.19417684375509567,1.5460374169933577,SST
1.0,1.0,0.0,0.0,0.75,0.09154929577464788,0.03664502357022147,0.0887466902030009,0.39151195985800336,0.2970375236295826,0.38675786882451113,-0.1954805084353006,0.33686108638887247,SST
1.0,1.0,0.0,0.0,0.375,0.096830985915493,0.0722611787274244,0.10384685175104336,0.48020669070588934,0.31269668627947567,0.4926556469938071,0.04595992630170303,0.7618621939947335,SST
1.0,1.0,0.0,0.0,0.375,0.0,0.07981778033868418,0.12732558139534886,0.46094119605390643,0.2556792824942982,0.3836934273197245,0.36909756847257713,1.7100990119331287,SST
0.0,1.0,0.0,0.0,0.375,0.12852112676056338,0.0003557769278662279,0.1909090909090909,0.5507143057637705,0.20782527151573588,0.49925433351808673,-0.45841294599346827,-2.4804605086726643,EXC
1.0,1.0,0.0,0.0,0.625,0.2605633802816902,0.24344036289246646,0.060377985186169325,0.6385704779742465,0.4777069317614906,0.6936580708585478,-0.23359176592542055,0.3541629920839731,PV
1.0,1.0,0.0,0.0,0.5,0.15316901408450706,0.09267988970915238,0.0899755714534985,0.8341702548265264,0.7095750053652379,0.8274086426562919,-0.13384574570980198,-0.0690595489381691,PV
1.0,1.0,0.0,0.0,0.5,0.15316901408450706,0.10459841679267101,0.08037260358688933,0.9077728424326121,0.707407211853767,0.9097997282642725,-0.04311617648735806,-0.1939408809273569,PV
1.0,1.0,0.0,0.0,0.625,0.13204225352112675,0.1560971271013075,0.06019684019684019,0.43801796152337663,0.8103105740454853,0.2485581696939418,-0.10483677579898776,1.0958000516580935,PV
1.0,1.0,0.0,0.0,0.625,0.13204225352112675,0.18616027750600375,0.06625114016418364,0.7911558768582647,0.7262887335760183,0.7834903987827677,0.04753764064746464,0.804079761560529,PV
1.0,1.0,0.0,0.0,0.625,0.13556338028169013,0.19523258916659258,0.057473597018016145,0.9999999999999998,0.6924176712358976,1.0,-0.3241135992996642,-0.5961473072917132,PV
1.0,1.0,0.0,0.0,0.625,0.13556338028169013,0.20355522801489184,0.06006809669731017,0.8780020747479005,0.715548512617073,0.763826094461316,-0.26830427172664667,-0.17998781061810668,PV
1.0,1.0,0.0,0.0,0.625,0.13556338028169013,0.15476296362180914,0.055088819226750255,0.7927421883141206,0.7987764988929628,0.8117139887025404,-0.035991202242131065,0.36148629679837635,PV
1.0,1.0,0.0,0.0,0.625,0.2517605633802817,0.16614782531352842,0.061368503017325285,0.7907538554377525,0.6600371110284928,0.797031065457974,-0.357038077956019,-0.36185958009319025,PV
1.0,1.0,0.0,0.0,0.875,0.2605633802816902,0.14490175529508215,0.05389766358541377,0.7392778487398373,0.7903671468397571,0.778669009816999,-0.30467499855663505,-0.4039062977176341,PV
1.0,1.0,0.0,0.0,0.5,0.24295774647887325,0.1874944409855021,0.05773676039330688,0.7313073068752385,0.6487859025769244,0.731312011112379,-0.21164864900946811,0.23657619885417885,PV
1.0,1.0,0.0,0.0,0.625,0.4242957746478873,0.25580361113581784,0.06599443671766342,0.6911673981082498,0.6164547969863092,0.6683375190770855,0.06838932737989818,0.5341389839752406,PV
0.0,1.0,0.0,0.0,0.375,0.47711267605633806,0.006145237844962119,0.10837320574162677,0.48599952673403796,0.49630007832354006,0.47830691220671645,-0.10613252709318638,-1.675164215098731,EXC
0.0,1.0,0.0,0.0,0.375,0.5334507042253522,0.0014231077114649116,0.10795454545454546,0.4459906838121966,0.7049368754285904,0.37355126553282453,-0.19645679570596233,-2.0585081224338233,EXC
1.0,1.0,0.0,0.0,0.625,0.24119718309859156,0.08798267270205366,0.05655737704918033,0.7470319435210828,0.707453113952544,0.7512128318482916,-0.21905321661886035,-0.5885145986469914,PV
1.0,1.0,0.0,0.0,0.375,0.4876760563380282,0.01823356755314418,0.09490022172949003,0.2447915544192007,0.4830072481933224,0.20681362744622211,-0.047040076570476076,0.941719243903925,SST
1.0,0.0,1.0,0.0,0.375,0.6091549295774648,0.03853064128791248,0.12817929992445232,0.2322962682512486,0.20649530517940978,0.21553544125164514,-0.45352081523263005,0.7576667112998098,SST
1.0,0.0,1.0,0.0,0.75,0.573943661971831,0.18051811948690782,0.048492638466931526,0.5683054185341567,0.6855701523912552,0.5152005879092263,-0.45734318025803933,-0.38293619479992497,SST
1.0,0.0,1.0,0.0,0.75,0.573943661971831,0.13575113403895758,0.048447621174893894,0.6085070546177123,0.6056728593223063,0.615497463646445,-0.3616326548975895,-0.5856994237604429,SST
1.0,0.0,1.0,0.0,0.375,0.6443661971830985,0.01814462332117762,0.08342245989304815,0.24672024300835615,0.34777774402409894,0.20915047562108552,-0.8692097661533811,-0.8741758775525325,SST
1.0,0.0,1.0,0.0,0.375,0.6443661971830985,0.01643689406741973,0.08406139315230228,0.25402425002030266,0.32175393308457984,0.25566483298471926,-0.9264998360305045,-1.0673396136396445,SST
1.0,0.0,1.0,0.0,0.375,0.6443661971830985,0.030418927332562486,0.08742690058479533,0.20030914371149144,0.3437872675843452,0.18528722227825736,-0.844459368165525,-0.24107885001257767,SST
0.0,1.0,0.0,0.0,0.5,0.48943661971830993,0.0026683269589967092,0.1127272727272727,0.6204148069715363,0.6784525977582292,0.5998744097859332,-0.15421169157960685,-2.49321012600732,EXC
0.0,1.0,0.0,0.0,0.5,0.48943661971830993,0.003024103886862937,0.10962566844919784,0.5971122864004572,0.6753395232155137,0.6003936590910703,-0.16248021114067596,-2.945153194904383,EXC
1.0,1.0,0.0,0.0,0.25,0.2200704225352113,0.015654184826114026,0.11224173553719008,0.2437873513044978,0.23358518347537677,0.23129502754393805,-0.2851305851575203,0.6038738226829087,SST
1.0,1.0,0.0,0.0,0.25,0.2200704225352113,0.017788846393311394,0.11736363636363636,0.27355627471708427,0.22784514222251223,0.25823409267352376,-0.17009282907281087,0.7765749128336753,SST
1.0,1.0,0.0,0.0,0.5,0.2605633802816902,0.03719961701660118,0.09067894131185268,0.39633723336762366,0.7643304915214857,0.37582927518393616,-0.07113025959370743,0.3786254211374178,SST
1.0,1.0,0.0,0.0,0.625,0.2007042253521127,0.037267633193987376,0.06791060967671946,0.5665847544550346,0.6378090101203525,0.5803508158365849,-0.17278655066542484,-0.20789921504113001,SST
1.0,1.0,0.0,0.0,0.625,0.23943661971830987,0.0074024554346360325,0.07420718816067653,0.22573829841606097,0.20142094134614158,0.21246779881098654,-0.3477403990653401,0.10906267387077259,SST
1.0,0.0,1.0,0.0,0.5,0.596830985915493,0.16254558391888285,0.06838701654023131,0.3679432802834886,0.6554660534429796,0.321574214644829,-0.10039036161358675,1.191164967331635,PV
1.0,0.0,1.0,0.0,0.5,0.596830985915493,0.14764742506448458,0.06650602409638555,0.45434935366648616,0.6377712901950938,0.43668205157913875,-0.059886884885002156,1.044962101505589,PV
1.0,0.0,1.0,0.0,0.75,0.6179577464788732,0.13306057102196925,0.042397909577053965,0.5528544181831467,0.7139543950076237,0.5581796914259105,-0.530684062894771,-0.4651193156048172,PV
1.0,0.0,1.0,0.0,0.75,0.6179577464788732,0.26629903050787157,0.04305580858687071,0.5492234457469429,0.9999999999999999,0.4188905129080965,-0.3745601081155772,-0.08157090759095487,PV
1.0,0.0,1.0,0.0,0.375,0.5774647887323945,0.041649103403470375,0.08240060774879718,0.2516896473542817,0.49327237330161733,0.21074243596286374,-0.435973491352107,0.295039986809645,SST
1.0,0.0,1.0,0.0,0.5,0.42957746478873243,0.029573957128880196,0.07850307587149695,0.24885752773397002,0.42955228211849905,0.22792210098789134,-0.5788917084993304,-0.3560925383025001,SST
1.0,0.0,1.0,0.0,0.375,0.7535211267605635,0.04432387559666756,0.0803587716631195,0.23991802035733395,0.3463819987526495,0.2245154522722655,-0.486114701212866,0.3296443679566049,SST
1.0,0.0,1.0,0.0,0.5,0.6549295774647887,0.0031765797130913205,0.053818181818181814,0.23379374626892602,0.2743488856069943,0.24184161737698662,-0.43597078670094336,-0.43018245301259767,SST
1.0,0.0,1.0,0.0,0.375,0.6390845070422535,0.0024142005819494036,0.05885167464114832,0.2378786468001376,0.20948033479471423,0.20232925594467494,-0.5912078397859022,-1.4870734245150183,SST
1.0,0.0,1.0,0.0,0.375,0.6390845070422535,0.0014367914394597665,0.06103896103896104,0.22049030289768368,0.2590076145925671,0.20313343519687926,-0.5660911235749818,-0.9831668394636652,SST
1.0,0.0,1.0,0.0,0.25,0.551056338028169,0.00471404429422752,0.16552315608919388,0.46671739065520673,0.36005077497601284,0.4266832791148923,-0.1801727740219188,-1.551827166541227,EXC
1.0,0.0,1.0,0.0,0.25,0.551056338028169,0.003646713510628836,0.15875831485587585,0.47949832016996835,0.4490714930723786,0.45547057825670983,-0.00795036299636414,-1.218284519353256,EXC
1.0,0.0,1.0,0.0,0.25,0.5774647887323945,0.02761718402561594,0.15401844532279313,0.3932535406665207,0.559786898710467,0.4001276295437702,0.08017264302807783,0.468327373397996,EXC
1.0,0.0,1.0,0.0,0.25,0.5774647887323945,0.020724006048207774,0.15493562231759658,0.4075313362705285,0.5084173271479857,0.41391112292713367,0.17503461651030133,0.36678714032303866,EXC
1.0,0.0,1.0,0.0,0.25,0.5774647887323945,0.018411456017077294,0.17628458498023716,0.4282363290676147,0.359637078351667,0.45079371398251117,-0.10177730563234487,0.10368342395441445,EXC
1.0,0.0,1.0,0.0,0.25,0.5862676056338028,0.00028087652199965357,0.15454545454545454,0.35578115334922167,0.40671942261198757,0.33696261061528116,-0.2312888013716893,-2.4581570222745626,EXC
1.0,0.0,1.0,0.0,0.5,0.5897887323943662,0.005757968700992899,0.15454545454545457,0.4602668027980142,0.4725463893503461,0.41462073940441735,0.017723616919000557,-1.1590540668589657,EXC
1.0,0.0,1.0,0.0,0.25,0.7095070422535212,0.0035577692786622787,0.20702479338842972,0.33573175818225287,0.24816505235272468,0.30886459187382187,0.004156704241167292,-0.5525558621374694,EXC
1.0,0.0,1.0,0.0,0.25,0.7095070422535212,0.0056034866138930895,0.1988455988455988,0.3286059035053837,0.290854020289841,0.2990377000820198,0.07655279489489043,0.005256009664296183,EXC
1.0,0.0,1.0,0.0,0.25,0.7095070422535212,0.005158765454060304,0.19608150470219435,0.3231981640087839,0.2846677027123495,0.29417022313621133,0.08838275921595605,-0.060845893940297296,EXC
1.0,0.0,1.0,0.0,0.25,0.7095070422535212,0.0039135462065285065,0.1933884297520661,0.36269579711166633,0.3225910752208641,0.323682593728171,0.11630629023568255,-0.4315811266812342,EXC
1.0,0.0,1.0,0.0,0.5,0.6038732394366197,0.0017788846393311394,0.10909090909090909,0.48262485453277987,0.5139059991422864,0.4037070176269986,-0.22253004366322623,-2.952857222725452,EXC
1.0,0.0,1.0,0.0,0.25,0.5598591549295775,0.029084763853064133,0.17867667500695025,0.5057305422726963,0.5321625113506157,0.48783177032086417,0.01302055810297426,-0.08473272728039602,EXC
1.0,0.0,1.0,0.0,0.375,0.6109154929577465,0.011918527083518635,0.1208955223880597,0.5302877114820632,0.466175813661482,0.5716743200383405,-0.20316451263371654,-1.6272702245878232,EXC
1.0,0.0,1.0,0.0,0.375,0.619718309859155,0.012719025171217648,0.13032422123331214,0.3496260981763629,0.3682449574724951,0.33017368213461934,0.12848236663580082,0.03446172428854046,EXC
1.0,0.0,1.0,0.0,0.375,0.619718309859155,0.019567731032642532,0.12434259954921112,0.37786969389910724,0.42068516944062095,0.3447043639338137,-0.03622999293761933,-0.11669487397828189,EXC
1.0,0.0,1.0,0.0,0.375,0.619718309859155,0.006937650093391444,0.16491841491841497,0.29910130406022817,0.2809063912684911,0.2927684277990288,0.20967128301819446,0.22181179816501592,EXC
1.0,1.0,0.0,0.0,0.5,0.30281690140845074,0.08034962078776607,0.05753052917232022,0.7177218072827865,0.5591459024437163,0.7323146597436287,-0.6748713731072241,-1.2380032824618692,PV
1.0,1.0,0.0,0.0,0.5,0.15492957746478875,0.15538557324557503,0.10581256179424466,0.5499769928184146,0.8565012305917625,0.49352630848202933,0.4033357304635611,1.8835065333232306,PV
1.0,1.0,0.0,0.0,0.5,0.15492957746478875,0.16748198879302678,0.11361463814995414,0.45351622809923015,0.9666062928644131,0.41588167089110023,0.29897237504993684,1.8701352510333051,PV
1.0,1.0,0.0,0.0,0.5,0.29401408450704225,0.06184240128498256,0.04882325796031379,0.57845007934836,0.6163930146313616,0.586323796656484,-0.4112356937628985,-0.7401638428855896,PV
1.0,0.0,1.0,0.0,0.5,0.5950704225352113,0.007171128702303656,0.12621564482029599,0.4831966180235547,0.3974259887129913,0.4348342150101637,-0.1433935332810236,-1.5010167592371335,EXC
0.0,0.0,0.0,1.0,0.25,0.8327464788732395,0.029173708085030687,0.18569844789356985,0.6055298041163553,0.3294639003846414,0.6427636250867883,-0.3715359734112449,-0.2976098776545363,EXC
0.0,0.0,0.0,1.0,0.25,0.8327464788732395,0.01734412523347861,0.17645687645687647,0.6044164162545076,0.2946498686561213,0.5915077973559746,-0.2026718567559506,-0.3061032351412894,EXC
1.0,1.0,0.0,0.0,0.5,0.1267605633802817,0.02027928488837499,0.08488835725677833,0.38941048587787597,0.5176822495216405,0.3248347844442515,-0.16020028297806305,-0.008535841495230298,SST
1.0,1.0,0.0,0.0,0.25,0.12323943661971831,0.0669750066708174,0.1255825184112037,0.32681995693732113,0.28773696625683637,0.28257383951161835,-0.2245456133151074,1.1439517075059724,SST
1.0,1.0,0.0,0.0,0.25,0.17957746478873243,0.028284265765365118,0.08364779874213837,0.3397554985365784,0.21738818166586105,0.3825271829378604,-0.2461120697166081,0.7234505849681641,SST
1.0,1.0,0.0,0.0,0.25,0.17957746478873243,0.03593346971448902,0.08971647164716473,0.27366998975695034,0.25550689051178715,0.2690853448286902,-0.09119717562612495,1.1738908768435694,SST
1.0,1.0,0.0,0.0,0.375,0.4876760563380282,0.009156023878910277,0.06077922077922077,0.18722174640692524,0.37429549727795464,0.1730209165200481,-0.7989194776316276,-0.7758199777282946,SST
1.0,0.0,1.0,0.0,0.5,0.5933098591549295,0.041625900560348664,0.07072261072261073,0.25138199773372216,0.41873341676186626,0.1966668230261736,-0.4155431181580958,0.35287653558282733,SST
1.0,0.0,1.0,0.0,0.5,0.6514084507042255,0.039135462065285065,0.07553719008264465,0.24378938748315748,0.41806387661639244,0.19924164788373755,-0.6382870582064102,-0.19098779105461677,SST
1.0,0.0,1.0,0.0,0.5,0.6514084507042255,0.038850840522992085,0.07357642357642358,0.2510884499021927,0.42137397286615286,0.23282073222705957,-0.6117919936248258,-0.18564468650326815,SST
0.0,0.0,1.0,0.0,0.375,0.6390845070422535,0.04055856977674998,0.1702153110047847,0.47747531931566095,0.535004130791868,0.47385616756503585,0.1930753656467407,0.7574282754223918,EXC
0.0,0.0,1.0,0.0,0.375,0.6390845070422535,0.009517032820421597,0.14757858963466444,0.5251462324560603,0.3344107492054848,0.5584496975126059,0.23384418219646858,-0.2521351163330225,EXC
1.0,0.0,1.0,0.0,0.75,0.647887323943662,0.07538023659165703,0.04424778761061947,0.563238885379252,0.7597532280684208,0.5345155243843911,-0.2057689211291588,-0.6536550544018416,PV
1.0,0.0,1.0,0.0,0.75,0.647887323943662,1.0,0.06062357992447826,0.43964655425696303,0.36404838701710884,0.3832240663338588,-0.5703037260045566,0.41965381865878165,PV
1.0,1.0,0.0,0.0,1.0,0.5158450704225352,0.06738986334400449,0.0490803993694167,0.4163067280942105,0.7995539221130707,0.27912784024854637,-0.4936324059249636,-0.45667858461059563,PV
1.0,1.0,0.0,0.0,1.0,0.5158450704225352,0.13282338640339175,0.04862012987012986,0.4432787764636778,0.8303641071425671,0.27196579884471145,-0.4126636972658792,-0.11775872666968969,PV
1.0,0.0,1.0,0.0,0.875,0.6637323943661972,0.05087610068487059,0.03874761602034329,0.4417280041337425,0.7149173106497301,0.35269176947102227,-0.26886087972746725,-0.7670669730449169,PV
1.0,0.0,1.0,0.0,0.875,0.6637323943661972,0.08039410902267505,0.041736422036207914,0.5154437471737574,0.7233725716054572,0.3814678670851871,-0.12555618299555474,-0.31429520516351395,PV
1.0,0.0,1.0,0.0,0.625,0.630281690140845,0.07904918616027751,0.045799769850402766,0.4439487510147339,0.6152987193881729,0.42805130660507634,-0.2434207891289814,0.12043355711249544,PV
1.0,0.0,1.0,0.0,0.625,0.676056338028169,0.011118028995819623,0.05025454545454544,0.2590425152565094,0.3708460171165644,0.20351344325378834,-0.381159278740402,-0.4258397148002831,PV
1.0,0.0,1.0,0.0,0.625,0.5704225352112677,0.006504046962554479,0.05780885780885782,0.2827116333449518,0.5266181156804477,0.2495339073338707,-0.6555867684628853,-1.2833469559600321,SST
1.0,0.0,1.0,0.0,0.625,0.5704225352112677,0.011740638619585521,0.058608815426997245,0.3021001465806068,0.5542823454475294,0.2746936332038867,-0.5766448077285209,-0.9877775784310396,SST
1.0,0.0,1.0,0.0,0.375,0.6338028169014085,0.011740638619585521,0.0856749311294766,0.26674563254084793,0.15249682622387006,0.20545648716353437,-0.06469418245616926,0.9594559516348911,SST
1.0,1.0,0.0,0.0,0.5,0.18838028169014087,0.1852335359922877,0.17805001689760053,0.901958015826253,0.7687444212446521,0.5687797196446454,0.7183428365799144,2.646256362719596,VIP
1.0,1.0,0.0,0.0,0.5,0.18838028169014087,0.10926798897091525,0.20738150738150735,0.9226859188067376,0.7998652853552752,0.5911617955994772,0.9138851923985628,3.2916307229889936,VIP
1.0,1.0,0.0,0.0,0.25,0.1461267605633803,0.14286984917599524,0.11157465799941786,0.469707588949464,0.5635302332089169,0.42887168109080365,0.07557740430177992,1.6029836038265288,VIP
